"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Нельзя удалить пользователя с взятыми книгами","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Строковое представление библиотеки","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Поиск книг по автору","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Удалить пользователя без книг","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Пользователь не может взять ту же книгу дважды","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Нельзя выдать уже выданную книгу","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Удаление несуществующей книги вызывает ошибку","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Получить доступные книги","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Нельзя выдать несуществующую книгу","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","1","Поиск книг по названию","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Нельзя удалить взятую книгу","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","1","Нельзя вернуть книгу, взятую другим пользователем","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Пользователь без взятых книг возвращает пустой список","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, которую не брал","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Регистрация дубликата вызывает ошибку","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Получить книги, взятые конкретным пользователем","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Пустая библиотека имеет 0 книг и 0 пользователей","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Зарегистрировать нового пользователя","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, которая не была взята","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Вернуть книгу успешно","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Нельзя взять уже взятую книгу","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Добавить книгу в библиотеку","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Создание пользователя","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Нельзя выдать одну книгу дважды одному пользователю","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Выдать книгу успешно","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Пользователь возвращает книгу","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Удалить книгу из библиотеки","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Возврат доступной книги ничего не делает","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Вернуть взятую книгу","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","1","Получить взятые книги","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Взять книгу успешно","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Создание книги","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Пользователь берёт книгу","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
"","0","Поиск книг по ISBN","","Tue Apr 28 05:21:47 UTC 2026","passed","Tue Apr 28 05:21:47 UTC 2026","","test_library","",""
